gorev,kategori,model,dil,tekrar,gecti_sayisi,pass_at_1,pass_at_k,pass_at_k_gecerli,gecen_min,gecen_max,toplam,kararli,hata_tipleri,ort_completion_tok
trc_025,string,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,27
trc_026,string,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,119
trc_026,string,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,38
trc_027,string,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,120
trc_027,string,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,38
trc_028,diziler,qwen2.5-coder:3b,tr,5,0,0.0,0.0,True,2,5,6,False,,88
trc_028,diziler,qwen2.5-coder:3b,en,5,2,0.4,1.0,True,0,6,6,False,,69
trc_029,string,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,107
trc_029,string,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,26
trc_030,mantik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,186
trc_030,mantik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,84
trc_031,ozyineleme,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,111
trc_031,ozyineleme,qwen2.5-coder:3b,en,5,1,0.2,1.0,True,0,6,6,False,,24
trc_032,matematik,qwen2.5-coder:3b,tr,5,4,0.8,1.0,True,2,6,6,False,,119
trc_032,matematik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,63
trc_033,diziler,qwen2.5-coder:3b,tr,5,4,0.8,1.0,True,4,6,6,False,,93
trc_033,diziler,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,65
trc_034,string,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,35
trc_034,string,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,33
trc_035,matematik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,33
trc_035,matematik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,30
trc_036,diziler,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,62
trc_036,diziler,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,29
trc_037,string,qwen2.5-coder:3b,tr,5,3,0.6,1.0,True,5,6,6,False,,111
trc_037,string,qwen2.5-coder:3b,en,5,1,0.2,1.0,True,5,6,6,False,,43
trc_038,matematik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,98
trc_038,matematik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,38
trc_039,mantik,qwen2.5-coder:3b,tr,5,2,0.4,1.0,True,4,6,6,False,,114
trc_039,mantik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,47
trc_040,mantik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,116
trc_040,mantik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,51
trc_041,mantik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,76
trc_041,mantik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,74
trc_042,ozyineleme,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,96
trc_042,ozyineleme,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,77
trc_043,ozyineleme,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,74
trc_043,ozyineleme,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,67
trc_044,ozyineleme,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,107
trc_044,ozyineleme,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,35
trc_045,sayma,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,72
trc_045,sayma,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,48
trc_046,sayma,qwen2.5-coder:3b,tr,5,2,0.4,1.0,True,3,6,6,False,,134
trc_046,sayma,qwen2.5-coder:3b,en,5,0,0.0,0.0,True,3,4,6,False,,77
trc_047,sayma,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,128
trc_047,sayma,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,107
trc_048,matematik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,75
trc_048,matematik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,69
trc_049,diziler,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,94
trc_049,diziler,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,66
trc_050,matematik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,47
trc_050,matematik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,32
trc_051,diziler,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,83
trc_051,diziler,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,29
trc_052,string,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,127
trc_052,string,qwen2.5-coder:3b,en,5,3,0.6,1.0,True,5,6,6,False,,51
trc_053,matematik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,68
trc_053,matematik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,52
trc_054,mantik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,131
trc_054,mantik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,101
trc_055,mantik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,84
trc_055,mantik,qwen2.5-coder:3b,en,5,4,0.8,1.0,True,2,6,6,False,,58
trc_056,mantik,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,84
trc_056,mantik,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,77
trc_057,ozyineleme,qwen2.5-coder:3b,tr,5,4,0.8,1.0,True,3,6,6,False,,147
trc_057,ozyineleme,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,94
trc_058,ozyineleme,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,143
trc_058,ozyineleme,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,64
trc_059,ozyineleme,qwen2.5-coder:3b,tr,5,1,0.2,1.0,True,2,6,6,False,,93
trc_059,ozyineleme,qwen2.5-coder:3b,en,5,4,0.8,1.0,True,0,6,6,False,,35
trc_060,sayma,qwen2.5-coder:3b,tr,5,4,0.8,1.0,True,1,6,6,False,,136
trc_060,sayma,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,65
trc_061,sayma,qwen2.5-coder:3b,tr,5,2,0.4,1.0,True,2,6,6,False,,273
trc_061,sayma,qwen2.5-coder:3b,en,5,0,0.0,0.0,True,4,4,6,True,,75
trc_062,sayma,qwen2.5-coder:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,165
trc_062,sayma,qwen2.5-coder:3b,en,5,5,1.0,1.0,True,6,6,6,True,,110
trc_001,diziler,llama3.2:3b,tr,5,0,0.0,0.0,True,1,2,6,False,,45
trc_001,diziler,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,67
trc_002,string,llama3.2:3b,tr,5,4,0.8,1.0,True,0,6,6,False,syntax,43
trc_002,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,24
trc_003,matematik,llama3.2:3b,tr,5,2,0.4,1.0,True,4,6,6,False,,64
trc_003,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,62
trc_004,diziler,llama3.2:3b,tr,5,0,0.0,0.0,True,1,3,6,False,,64
trc_004,diziler,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,56
trc_005,string,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,32
trc_005,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,29
trc_006,matematik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,32
trc_006,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,28
trc_007,diziler,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,30
trc_007,diziler,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,23
trc_008,string,llama3.2:3b,tr,5,4,0.8,1.0,True,5,6,6,False,,44
trc_008,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,42
trc_009,matematik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,42
trc_009,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,36
trc_010,mantik,llama3.2:3b,tr,5,4,0.8,1.0,True,0,6,6,False,runtime_import,77
trc_010,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,68
trc_011,mantik,llama3.2:3b,tr,5,4,0.8,1.0,True,4,6,6,False,,48
trc_011,mantik,llama3.2:3b,en,5,0,0.0,0.0,True,3,4,6,False,,41
trc_012,mantik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,49
trc_012,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,48
trc_013,mantik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,69
trc_013,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,78
trc_014,ozyineleme,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,72
trc_014,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,42
trc_015,ozyineleme,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,80
trc_015,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,46
trc_016,ozyineleme,llama3.2:3b,tr,5,0,0.0,0.0,True,3,3,6,True,,36
trc_016,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,58
trc_017,ozyineleme,llama3.2:3b,tr,5,3,0.6,1.0,True,2,6,6,False,,45
trc_017,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,44
trc_018,sayma,llama3.2:3b,tr,5,1,0.2,1.0,True,0,6,6,False,,28
trc_018,sayma,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,21
trc_019,sayma,llama3.2:3b,tr,5,0,0.0,0.0,True,0,4,6,False,,92
trc_019,sayma,llama3.2:3b,en,5,0,0.0,0.0,True,4,4,6,True,,73
trc_020,sayma,llama3.2:3b,tr,5,1,0.2,1.0,True,1,6,6,False,,140
trc_020,sayma,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,101
trc_021,diziler,llama3.2:3b,tr,5,1,0.2,1.0,True,0,6,6,False,syntax,78
trc_021,diziler,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,80
trc_022,diziler,llama3.2:3b,tr,5,1,0.2,1.0,True,0,6,6,False,,84
trc_022,diziler,llama3.2:3b,en,5,4,0.8,1.0,True,4,6,6,False,,81
trc_023,ozyineleme,llama3.2:3b,tr,5,2,0.4,1.0,True,1,6,6,False,,50
trc_023,ozyineleme,llama3.2:3b,en,5,4,0.8,1.0,True,3,6,6,False,,42
trc_024,mantik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,79
trc_024,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,59
trc_025,string,llama3.2:3b,tr,5,3,0.6,1.0,True,0,6,6,False,syntax,45
trc_025,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,25
trc_026,string,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,44
trc_026,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,34
trc_027,string,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,45
trc_027,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,34
trc_028,diziler,llama3.2:3b,tr,5,0,0.0,0.0,True,1,1,6,True,,40
trc_028,diziler,llama3.2:3b,en,5,4,0.8,1.0,True,4,6,6,False,,71
trc_029,string,llama3.2:3b,tr,5,2,0.4,1.0,True,0,6,6,False,syntax,46
trc_029,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,38
trc_030,mantik,llama3.2:3b,tr,5,4,0.8,1.0,True,0,6,6,False,runtime_import,78
trc_030,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,64
trc_031,ozyineleme,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,48
trc_031,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,52
trc_032,matematik,llama3.2:3b,tr,5,2,0.4,1.0,True,4,6,6,False,,63
trc_032,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,62
trc_033,diziler,llama3.2:3b,tr,5,0,0.0,0.0,True,0,2,6,False,,68
trc_033,diziler,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,56
trc_034,string,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,32
trc_034,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,29
trc_035,matematik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,32
trc_035,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,29
trc_036,diziler,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,30
trc_036,diziler,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,23
trc_037,string,llama3.2:3b,tr,5,0,0.0,0.0,True,5,5,6,True,,46
trc_037,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,40
trc_038,matematik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,40
trc_038,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,36
trc_039,mantik,llama3.2:3b,tr,5,0,0.0,0.0,True,4,4,6,True,,55
trc_039,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,43
trc_040,mantik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,52
trc_040,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,45
trc_041,mantik,llama3.2:3b,tr,5,0,0.0,0.0,True,0,0,6,True,,75
trc_041,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,78
trc_042,ozyineleme,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,71
trc_042,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,51
trc_043,ozyineleme,llama3.2:3b,tr,5,3,0.6,1.0,True,0,6,6,False,syntax,67
trc_043,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,59
trc_044,ozyineleme,llama3.2:3b,tr,5,1,0.2,1.0,True,0,6,6,False,,60
trc_044,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,35
trc_045,sayma,llama3.2:3b,tr,5,1,0.2,1.0,True,2,6,6,False,,49
trc_045,sayma,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,23
trc_046,sayma,llama3.2:3b,tr,5,1,0.2,1.0,True,2,6,6,False,,140
trc_046,sayma,llama3.2:3b,en,5,0,0.0,0.0,True,3,4,6,False,,85
trc_047,sayma,llama3.2:3b,tr,5,2,0.4,1.0,True,3,6,6,False,,147
trc_047,sayma,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,99
trc_048,matematik,llama3.2:3b,tr,5,4,0.8,1.0,True,4,6,6,False,,86
trc_048,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,68
trc_049,diziler,llama3.2:3b,tr,5,1,0.2,1.0,True,2,6,6,False,,81
trc_049,diziler,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,64
trc_050,matematik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,36
trc_050,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,30
trc_051,diziler,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,32
trc_051,diziler,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,23
trc_052,string,llama3.2:3b,tr,5,1,0.2,1.0,True,5,6,6,False,,62
trc_052,string,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,44
trc_053,matematik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,52
trc_053,matematik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,42
trc_054,mantik,llama3.2:3b,tr,5,1,0.2,1.0,True,0,6,6,False,runtime_import,183
trc_054,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,63
trc_055,mantik,llama3.2:3b,tr,5,0,0.0,0.0,True,2,4,6,False,,62
trc_055,mantik,llama3.2:3b,en,5,0,0.0,0.0,True,3,3,6,True,,49
trc_056,mantik,llama3.2:3b,tr,5,5,1.0,1.0,True,6,6,6,True,,83
trc_056,mantik,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,83
trc_057,ozyineleme,llama3.2:3b,tr,5,0,0.0,0.0,True,0,2,6,False,,81
trc_057,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,82
trc_058,ozyineleme,llama3.2:3b,tr,5,1,0.2,1.0,True,0,6,6,False,,62
trc_058,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,55
trc_059,ozyineleme,llama3.2:3b,tr,5,0,0.0,0.0,True,1,2,6,False,,58
trc_059,ozyineleme,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,74
trc_060,sayma,llama3.2:3b,tr,5,2,0.4,1.0,True,3,6,6,False,,34
trc_060,sayma,llama3.2:3b,en,5,3,0.6,1.0,True,2,6,6,False,,24
trc_061,sayma,llama3.2:3b,tr,5,1,0.2,1.0,True,0,6,6,False,,205
trc_061,sayma,llama3.2:3b,en,5,2,0.4,1.0,True,4,6,6,False,,79
trc_062,sayma,llama3.2:3b,tr,5,0,0.0,0.0,True,0,4,6,False,syntax,145
trc_062,sayma,llama3.2:3b,en,5,5,1.0,1.0,True,6,6,6,True,,103
trc_001,diziler,gemma2:2b,tr,5,2,0.4,1.0,True,1,6,6,False,,301
trc_001,diziler,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,75
trc_002,string,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,117
trc_002,string,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,52
trc_003,matematik,gemma2:2b,tr,5,0,0.0,0.0,True,5,5,6,True,,214
trc_003,matematik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,69
trc_004,diziler,gemma2:2b,tr,5,0,0.0,0.0,True,2,3,6,False,,136
trc_004,diziler,gemma2:2b,en,5,3,0.6,1.0,True,2,6,6,False,,91
trc_005,string,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,241
trc_005,string,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,43
trc_006,matematik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,239
trc_006,matematik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,66
trc_007,diziler,gemma2:2b,tr,5,4,0.8,1.0,True,1,6,6,False,,118
trc_007,diziler,gemma2:2b,en,5,4,0.8,1.0,True,2,6,6,False,,43
trc_008,string,gemma2:2b,tr,5,0,0.0,0.0,True,5,5,6,True,,164
trc_008,string,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,79
trc_009,matematik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,93
trc_009,matematik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,47
trc_010,mantik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,200
trc_010,mantik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,80
trc_011,mantik,gemma2:2b,tr,5,4,0.8,1.0,True,4,6,6,False,,249
trc_011,mantik,gemma2:2b,en,5,0,0.0,0.0,True,4,4,6,True,,71
trc_012,mantik,gemma2:2b,tr,5,2,0.4,1.0,True,3,6,6,False,,171
trc_012,mantik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,53
trc_013,mantik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,133
trc_013,mantik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,91
trc_014,ozyineleme,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,146
trc_014,ozyineleme,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,45
trc_015,ozyineleme,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,159
trc_015,ozyineleme,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,94
trc_016,ozyineleme,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,469
trc_016,ozyineleme,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,72
trc_017,ozyineleme,gemma2:2b,tr,5,4,0.8,1.0,True,0,6,6,False,,159
trc_017,ozyineleme,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,45
trc_018,sayma,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,149
trc_018,sayma,gemma2:2b,en,5,4,0.8,1.0,True,0,6,6,False,syntax,62
trc_019,sayma,gemma2:2b,tr,5,1,0.2,1.0,True,0,6,6,False,,436
trc_019,sayma,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,87
trc_020,sayma,gemma2:2b,tr,5,2,0.4,1.0,True,3,6,6,False,,481
trc_020,sayma,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,127
trc_021,diziler,gemma2:2b,tr,5,0,0.0,0.0,True,0,2,6,False,,378
trc_021,diziler,gemma2:2b,en,5,0,0.0,0.0,True,1,1,6,True,,47
trc_022,diziler,gemma2:2b,tr,5,0,0.0,0.0,True,0,5,6,False,syntax,486
trc_022,diziler,gemma2:2b,en,5,0,0.0,0.0,True,1,5,6,False,,91
trc_023,ozyineleme,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,148
trc_023,ozyineleme,gemma2:2b,en,5,2,0.4,1.0,True,1,6,6,False,,61
trc_024,mantik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,318
trc_024,mantik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,61
trc_025,string,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,241
trc_025,string,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,54
trc_026,string,gemma2:2b,tr,5,4,0.8,1.0,True,3,6,6,False,,346
trc_026,string,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,46
trc_027,string,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,244
trc_027,string,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,72
trc_028,diziler,gemma2:2b,tr,5,0,0.0,0.0,True,0,2,6,False,,273
trc_028,diziler,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,66
trc_029,string,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,182
trc_029,string,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,49
trc_030,mantik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,347
trc_030,mantik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,80
trc_031,ozyineleme,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,201
trc_031,ozyineleme,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,45
trc_032,matematik,gemma2:2b,tr,5,1,0.2,1.0,True,5,6,6,False,,167
trc_032,matematik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,69
trc_033,diziler,gemma2:2b,tr,5,0,0.0,0.0,True,2,3,6,False,,156
trc_033,diziler,gemma2:2b,en,5,0,0.0,0.0,True,2,4,6,False,,110
trc_034,string,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,233
trc_034,string,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,40
trc_035,matematik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,266
trc_035,matematik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,72
trc_036,diziler,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,201
trc_036,diziler,gemma2:2b,en,5,4,0.8,1.0,True,0,6,6,False,syntax,60
trc_037,string,gemma2:2b,tr,5,0,0.0,0.0,True,5,5,6,True,,166
trc_037,string,gemma2:2b,en,5,4,0.8,1.0,True,5,6,6,False,,74
trc_038,matematik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,210
trc_038,matematik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,45
trc_039,mantik,gemma2:2b,tr,5,1,0.2,1.0,True,2,6,6,False,,358
trc_039,mantik,gemma2:2b,en,5,0,0.0,0.0,True,4,4,6,True,,71
trc_040,mantik,gemma2:2b,tr,5,4,0.8,1.0,True,3,6,6,False,,420
trc_040,mantik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,53
trc_041,mantik,gemma2:2b,tr,5,2,0.4,1.0,True,0,6,6,False,,331
trc_041,mantik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,90
trc_042,ozyineleme,gemma2:2b,tr,5,0,0.0,0.0,True,0,0,6,True,eksik_fonksiyon,263
trc_042,ozyineleme,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,54
trc_043,ozyineleme,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,500
trc_043,ozyineleme,gemma2:2b,en,5,3,0.6,1.0,True,2,6,6,False,,76
trc_044,ozyineleme,gemma2:2b,tr,5,0,0.0,0.0,True,0,2,6,False,,309
trc_044,ozyineleme,gemma2:2b,en,5,1,0.2,1.0,True,0,6,6,False,,41
trc_045,sayma,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,163
trc_045,sayma,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,33
trc_046,sayma,gemma2:2b,tr,5,1,0.2,1.0,True,0,6,6,False,,412
trc_046,sayma,gemma2:2b,en,5,4,0.8,1.0,True,4,6,6,False,,87
trc_047,sayma,gemma2:2b,tr,5,0,0.0,0.0,True,2,5,6,False,,132
trc_047,sayma,gemma2:2b,en,5,1,0.2,1.0,True,4,6,6,False,,121
trc_048,matematik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,150
trc_048,matematik,gemma2:2b,en,5,5,1.0,1.0,True,6,6,6,True,,77
trc_049,diziler,gemma2:2b,tr,5,0,0.0,0.0,True,2,5,6,False,,304
trc_049,diziler,gemma2:2b,en,5,0,0.0,0.0,True,2,5,6,False,,114
trc_050,matematik,gemma2:2b,tr,5,5,1.0,1.0,True,6,6,6,True,,153
