gorev,kategori,model,dil,tekrar,gecti_sayisi,pass_at_1,pass_at_k,pass_at_k_gecerli,gecen_min,gecen_max,toplam,kararli,hata_tipleri,ort_completion_tok
trc_027,string,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,46
trc_028,diziler,qwen2.5-coder:3b,tr,3,0,0.0,0.0,True,2,2,6,True,,81
trc_028,diziler,qwen2.5-coder:3b,en,3,0,0.0,0.0,True,2,2,6,True,,46
trc_029,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,128
trc_029,string,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_030,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,140
trc_030,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,107
trc_031,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,68
trc_031,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,27
trc_032,matematik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,166
trc_032,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,65
trc_033,diziler,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,100
trc_033,diziler,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,70
trc_034,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,34
trc_034,string,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_035,matematik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,33
trc_035,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,35
trc_036,diziler,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,52
trc_036,diziler,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,34
trc_037,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,116
trc_037,string,qwen2.5-coder:3b,en,3,2,0.6667,1.0,True,5,6,6,False,,81
trc_038,matematik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,96
trc_038,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,48
trc_039,mantik,qwen2.5-coder:3b,tr,3,1,0.3333,1.0,True,4,6,6,False,,131
trc_039,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,50
trc_040,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,124
trc_040,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,55
trc_041,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,77
trc_041,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,77
trc_042,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,91
trc_042,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,82
trc_043,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,101
trc_043,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,76
trc_044,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,116
trc_044,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,40
trc_045,sayma,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,79
trc_045,sayma,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,51
trc_046,sayma,qwen2.5-coder:3b,tr,3,1,0.3333,1.0,True,3,6,6,False,,136
trc_046,sayma,qwen2.5-coder:3b,en,3,1,0.3333,1.0,True,3,6,6,False,,95
trc_047,sayma,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,139
trc_047,sayma,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,116
trc_048,matematik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,75
trc_048,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,75
trc_049,diziler,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,88
trc_049,diziler,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,79
trc_050,matematik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,36
trc_050,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,50
trc_051,diziler,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,71
trc_051,diziler,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,39
trc_052,string,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,113
trc_052,string,qwen2.5-coder:3b,en,3,0,0.0,0.0,True,4,5,6,False,,59
trc_053,matematik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,122
trc_053,matematik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,62
trc_054,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,151
trc_054,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,79
trc_055,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,85
trc_055,mantik,qwen2.5-coder:3b,en,3,2,0.6667,1.0,True,4,6,6,False,,68
trc_056,mantik,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,84
trc_056,mantik,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,87
trc_057,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,144
trc_057,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,89
trc_058,ozyineleme,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,169
trc_058,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,81
trc_059,ozyineleme,qwen2.5-coder:3b,tr,3,1,0.3333,1.0,True,2,6,6,False,,121
trc_059,ozyineleme,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,55
trc_060,sayma,qwen2.5-coder:3b,tr,3,2,0.6667,1.0,True,4,6,6,False,,142
trc_060,sayma,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,59
trc_061,sayma,qwen2.5-coder:3b,tr,3,1,0.3333,1.0,True,2,6,6,False,,243
trc_061,sayma,qwen2.5-coder:3b,en,3,0,0.0,0.0,True,4,4,6,True,,94
trc_062,sayma,qwen2.5-coder:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,137
trc_062,sayma,qwen2.5-coder:3b,en,3,3,1.0,1.0,True,6,6,6,True,,137
trc_001,diziler,llama3.2:3b,tr,3,0,0.0,0.0,True,1,2,6,False,,47
trc_001,diziler,llama3.2:3b,en,3,1,0.3333,1.0,True,1,6,6,False,,65
trc_002,string,llama3.2:3b,tr,3,2,0.6667,1.0,True,0,6,6,False,syntax,44
trc_002,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,28
trc_003,matematik,llama3.2:3b,tr,3,1,0.3333,1.0,True,4,6,6,False,,64
trc_003,matematik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,63
trc_004,diziler,llama3.2:3b,tr,3,0,0.0,0.0,True,1,3,6,False,,69
trc_004,diziler,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,60
trc_005,string,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,33
trc_005,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,29
trc_006,matematik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,32
trc_006,matematik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,31
trc_007,diziler,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,31
trc_007,diziler,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,29
trc_008,string,llama3.2:3b,tr,3,2,0.6667,1.0,True,5,6,6,False,,44
trc_008,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,58
trc_009,matematik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,44
trc_009,matematik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,37
trc_010,mantik,llama3.2:3b,tr,3,2,0.6667,1.0,True,0,6,6,False,runtime_import,74
trc_010,mantik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,79
trc_011,mantik,llama3.2:3b,tr,3,2,0.6667,1.0,True,4,6,6,False,,49
trc_011,mantik,llama3.2:3b,en,3,0,0.0,0.0,True,4,4,6,True,,54
trc_012,mantik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,48
trc_012,mantik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,53
trc_013,mantik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,69
trc_013,mantik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,81
trc_014,ozyineleme,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,68
trc_014,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,53
trc_015,ozyineleme,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,80
trc_015,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,45
trc_016,ozyineleme,llama3.2:3b,tr,3,0,0.0,0.0,True,3,3,6,True,,36
trc_016,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,75
trc_017,ozyineleme,llama3.2:3b,tr,3,1,0.3333,1.0,True,2,6,6,False,,40
trc_017,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,48
trc_018,sayma,llama3.2:3b,tr,3,0,0.0,0.0,True,0,3,6,False,,28
trc_018,sayma,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,24
trc_019,sayma,llama3.2:3b,tr,3,0,0.0,0.0,True,0,4,6,False,,86
trc_019,sayma,llama3.2:3b,en,3,2,0.6667,1.0,True,4,6,6,False,,100
trc_020,sayma,llama3.2:3b,tr,3,1,0.3333,1.0,True,2,6,6,False,,131
trc_020,sayma,llama3.2:3b,en,3,2,0.6667,1.0,True,3,6,6,False,,142
trc_021,diziler,llama3.2:3b,tr,3,0,0.0,0.0,True,0,1,6,False,syntax,64
trc_021,diziler,llama3.2:3b,en,3,0,0.0,0.0,True,4,4,6,True,,107
trc_022,diziler,llama3.2:3b,tr,3,1,0.3333,1.0,True,0,6,6,False,,77
trc_022,diziler,llama3.2:3b,en,3,2,0.6667,1.0,True,3,6,6,False,,88
trc_023,ozyineleme,llama3.2:3b,tr,3,1,0.3333,1.0,True,1,6,6,False,,53
trc_023,ozyineleme,llama3.2:3b,en,3,1,0.3333,1.0,True,1,6,6,False,,52
trc_024,mantik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,79
trc_024,mantik,llama3.2:3b,en,3,0,0.0,0.0,True,0,0,6,True,eksik_fonksiyon,78
trc_025,string,llama3.2:3b,tr,3,1,0.3333,1.0,True,0,6,6,False,syntax,45
trc_025,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,31
trc_026,string,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,44
trc_026,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,42
trc_027,string,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,46
trc_027,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,42
trc_028,diziler,llama3.2:3b,tr,3,0,0.0,0.0,True,1,1,6,True,,40
trc_028,diziler,llama3.2:3b,en,3,2,0.6667,1.0,True,0,6,6,False,syntax,95
trc_029,string,llama3.2:3b,tr,3,0,0.0,0.0,True,0,0,6,True,syntax,42
trc_029,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,28
trc_030,mantik,llama3.2:3b,tr,3,2,0.6667,1.0,True,0,6,6,False,runtime_import,80
trc_030,mantik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,72
trc_031,ozyineleme,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,48
trc_031,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,39
trc_032,matematik,llama3.2:3b,tr,3,1,0.3333,1.0,True,4,6,6,False,,64
trc_032,matematik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,63
trc_033,diziler,llama3.2:3b,tr,3,0,0.0,0.0,True,2,2,6,True,,65
trc_033,diziler,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,61
trc_034,string,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,33
trc_034,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,29
trc_035,matematik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,32
trc_035,matematik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,31
trc_036,diziler,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,31
trc_036,diziler,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,29
trc_037,string,llama3.2:3b,tr,3,1,0.3333,1.0,True,5,6,6,False,,48
trc_037,string,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,50
trc_038,matematik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,41
trc_038,matematik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,39
trc_039,mantik,llama3.2:3b,tr,3,0,0.0,0.0,True,4,4,6,True,,55
trc_039,mantik,llama3.2:3b,en,3,1,0.3333,1.0,True,3,6,6,False,,55
trc_040,mantik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,53
trc_040,mantik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,49
trc_041,mantik,llama3.2:3b,tr,3,0,0.0,0.0,True,0,0,6,True,,73
trc_041,mantik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,81
trc_042,ozyineleme,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,66
trc_042,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,54
trc_043,ozyineleme,llama3.2:3b,tr,3,2,0.6667,1.0,True,0,6,6,False,syntax,70
trc_043,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,70
trc_044,ozyineleme,llama3.2:3b,tr,3,1,0.3333,1.0,True,0,6,6,False,,50
trc_044,ozyineleme,llama3.2:3b,en,3,2,0.6667,1.0,True,3,6,6,False,,54
trc_045,sayma,llama3.2:3b,tr,3,0,0.0,0.0,True,2,3,6,False,,64
trc_045,sayma,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,24
trc_046,sayma,llama3.2:3b,tr,3,1,0.3333,1.0,True,2,6,6,False,,134
trc_046,sayma,llama3.2:3b,en,3,2,0.6667,1.0,True,5,6,6,False,,112
trc_047,sayma,llama3.2:3b,tr,3,1,0.3333,1.0,True,3,6,6,False,,131
trc_047,sayma,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,115
trc_048,matematik,llama3.2:3b,tr,3,2,0.6667,1.0,True,4,6,6,False,,88
trc_048,matematik,llama3.2:3b,en,3,2,0.6667,1.0,True,0,6,6,False,runtime_import,68
trc_049,diziler,llama3.2:3b,tr,3,0,0.0,0.0,True,2,2,6,True,,87
trc_049,diziler,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,69
trc_050,matematik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,36
trc_050,matematik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,36
trc_051,diziler,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,33
trc_051,diziler,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,44
trc_052,string,llama3.2:3b,tr,3,1,0.3333,1.0,True,5,6,6,False,,62
trc_052,string,llama3.2:3b,en,3,2,0.6667,1.0,True,3,6,6,False,,64
trc_053,matematik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,53
trc_053,matematik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,51
trc_054,mantik,llama3.2:3b,tr,3,1,0.3333,1.0,True,0,6,6,False,runtime_import,169
trc_054,mantik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,75
trc_055,mantik,llama3.2:3b,tr,3,0,0.0,0.0,True,2,4,6,False,,61
trc_055,mantik,llama3.2:3b,en,3,0,0.0,0.0,True,1,2,6,False,,52
trc_056,mantik,llama3.2:3b,tr,3,3,1.0,1.0,True,6,6,6,True,,85
trc_056,mantik,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,93
trc_057,ozyineleme,llama3.2:3b,tr,3,0,0.0,0.0,True,0,2,6,False,,97
trc_057,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,88
trc_058,ozyineleme,llama3.2:3b,tr,3,0,0.0,0.0,True,0,2,6,False,,59
trc_058,ozyineleme,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,72
trc_059,ozyineleme,llama3.2:3b,tr,3,0,0.0,0.0,True,1,2,6,False,,57
trc_059,ozyineleme,llama3.2:3b,en,3,1,0.3333,1.0,True,0,6,6,False,,93
trc_060,sayma,llama3.2:3b,tr,3,1,0.3333,1.0,True,3,6,6,False,,33
trc_060,sayma,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,32
trc_061,sayma,llama3.2:3b,tr,3,0,0.0,0.0,True,0,2,6,False,,164
trc_061,sayma,llama3.2:3b,en,3,0,0.0,0.0,True,0,4,6,False,,166
trc_062,sayma,llama3.2:3b,tr,3,0,0.0,0.0,True,0,3,6,False,syntax,149
trc_062,sayma,llama3.2:3b,en,3,3,1.0,1.0,True,6,6,6,True,,155
trc_001,diziler,gemma2:2b,tr,3,1,0.3333,1.0,True,1,6,6,False,,290
trc_001,diziler,gemma2:2b,en,3,0,0.0,0.0,True,5,5,6,True,,109
trc_002,string,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,89
trc_002,string,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,33
trc_003,matematik,gemma2:2b,tr,3,0,0.0,0.0,True,5,5,6,True,,283
trc_003,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,69
trc_004,diziler,gemma2:2b,tr,3,0,0.0,0.0,True,2,3,6,False,,165
trc_004,diziler,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,80
trc_005,string,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,241
trc_005,string,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,36
trc_006,matematik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,247
trc_006,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,55
trc_007,diziler,gemma2:2b,tr,3,2,0.6667,1.0,True,1,6,6,False,,108
trc_007,diziler,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,36
trc_008,string,gemma2:2b,tr,3,0,0.0,0.0,True,5,5,6,True,,158
trc_008,string,gemma2:2b,en,3,2,0.6667,1.0,True,5,6,6,False,,61
trc_009,matematik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,81
trc_009,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,56
trc_010,mantik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,230
trc_010,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,87
trc_011,mantik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,239
trc_011,mantik,gemma2:2b,en,3,1,0.3333,1.0,True,4,6,6,False,,77
trc_012,mantik,gemma2:2b,tr,3,2,0.6667,1.0,True,3,6,6,False,,122
trc_012,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,59
trc_013,mantik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,93
trc_013,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,93
trc_014,ozyineleme,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,67
trc_014,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,48
trc_015,ozyineleme,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,87
trc_015,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,94
trc_016,ozyineleme,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,451
trc_016,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,78
trc_017,ozyineleme,gemma2:2b,tr,3,2,0.6667,1.0,True,0,6,6,False,,193
trc_017,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,50
trc_018,sayma,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,66
trc_018,sayma,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,37
trc_019,sayma,gemma2:2b,tr,3,1,0.3333,1.0,True,0,6,6,False,,394
trc_019,sayma,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,94
trc_020,sayma,gemma2:2b,tr,3,2,0.6667,1.0,True,3,6,6,False,,367
trc_020,sayma,gemma2:2b,en,3,1,0.3333,1.0,True,3,6,6,False,,125
trc_021,diziler,gemma2:2b,tr,3,0,0.0,0.0,True,2,2,6,True,,341
trc_021,diziler,gemma2:2b,en,3,0,0.0,0.0,True,0,3,6,False,,70
trc_022,diziler,gemma2:2b,tr,3,0,0.0,0.0,True,0,5,6,False,,498
trc_022,diziler,gemma2:2b,en,3,0,0.0,0.0,True,1,1,6,True,,58
trc_023,ozyineleme,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,201
trc_023,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,68
trc_024,mantik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,340
trc_024,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,79
trc_025,string,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,185
trc_025,string,gemma2:2b,en,3,2,0.6667,1.0,True,0,6,6,False,syntax,90
trc_026,string,gemma2:2b,tr,3,2,0.6667,1.0,True,3,6,6,False,,398
trc_026,string,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,50
trc_027,string,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,194
trc_027,string,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,50
trc_028,diziler,gemma2:2b,tr,3,0,0.0,0.0,True,0,2,6,False,,292
trc_028,diziler,gemma2:2b,en,3,1,0.3333,1.0,True,0,6,6,False,syntax,140
trc_029,string,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,225
trc_029,string,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,92
trc_030,mantik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,352
trc_030,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,90
trc_031,ozyineleme,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,267
trc_031,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,48
trc_032,matematik,gemma2:2b,tr,3,1,0.3333,1.0,True,5,6,6,False,,205
trc_032,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,68
trc_033,diziler,gemma2:2b,tr,3,0,0.0,0.0,True,2,3,6,False,,95
trc_033,diziler,gemma2:2b,en,3,0,0.0,0.0,True,4,4,6,True,,63
trc_034,string,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,201
trc_034,string,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,40
trc_035,matematik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,284
trc_035,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,55
trc_036,diziler,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,233
trc_036,diziler,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,34
trc_037,string,gemma2:2b,tr,3,0,0.0,0.0,True,5,5,6,True,,251
trc_037,string,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,77
trc_038,matematik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,222
trc_038,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,57
trc_039,mantik,gemma2:2b,tr,3,1,0.3333,1.0,True,2,6,6,False,,309
trc_039,mantik,gemma2:2b,en,3,0,0.0,0.0,True,4,4,6,True,,76
trc_040,mantik,gemma2:2b,tr,3,2,0.6667,1.0,True,3,6,6,False,,385
trc_040,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,56
trc_041,mantik,gemma2:2b,tr,3,2,0.6667,1.0,True,0,6,6,False,,321
trc_041,mantik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,93
trc_042,ozyineleme,gemma2:2b,tr,3,0,0.0,0.0,True,0,0,6,True,eksik_fonksiyon,266
trc_042,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,53
trc_043,ozyineleme,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,513
trc_043,ozyineleme,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,81
trc_044,ozyineleme,gemma2:2b,tr,3,0,0.0,0.0,True,2,2,6,True,,227
trc_044,ozyineleme,gemma2:2b,en,3,0,0.0,0.0,True,2,2,6,True,,39
trc_045,sayma,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,133
trc_045,sayma,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,35
trc_046,sayma,gemma2:2b,tr,3,1,0.3333,1.0,True,3,6,6,False,,292
trc_046,sayma,gemma2:2b,en,3,0,0.0,0.0,True,4,4,6,True,,94
trc_047,sayma,gemma2:2b,tr,3,0,0.0,0.0,True,2,5,6,False,,131
trc_047,sayma,gemma2:2b,en,3,2,0.6667,1.0,True,5,6,6,False,,116
trc_048,matematik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,187
trc_048,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,85
trc_049,diziler,gemma2:2b,tr,3,0,0.0,0.0,True,3,4,6,False,,193
trc_049,diziler,gemma2:2b,en,3,1,0.3333,1.0,True,4,6,6,False,,73
trc_050,matematik,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,209
trc_050,matematik,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,51
trc_051,diziler,gemma2:2b,tr,3,3,1.0,1.0,True,6,6,6,True,,449
trc_051,diziler,gemma2:2b,en,3,3,1.0,1.0,True,6,6,6,True,,36
